Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Observaciones,Fecha Programada,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,correo de programador,correo de planeador,imagen_observacion,aprobacion programador
TRATAMIENTO DE AGUA PARA ENVASADO,70965209,TK AGUA SUAVIZADA TA-9,13350035,INSPECCIÓN SEMANAL TK SUAVIZADA TA-9,"Actuadores Bray: Inspeccionar estado de los motores del actuador BRAY: conexiones, ruido, temperatura, corriente y  estado de la instalación eléctrica. Verificar funcionamiento del actuador en modo automático.",,,,"0,1428571429",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,560040,LAVADORA DE CAJAS PARA BOLSAS,13349984,INSPECCIÓN SEMANAL LAVADORA DE CAJAS,"ESTADO FLAUTAS, BOQUILLAS Y TUBERÍA (AGUA)",,,,"0,1666666667",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,560040,LAVADORA DE CAJAS PARA BOLSAS,13349984,INSPECCIÓN SEMANAL LAVADORA DE CAJAS,"ESTADO ELECTROVÁLVULAS, UNIDAD MANTENIMIENTO Y MANGUERAS (AIRE C)",,,,"0,1666666667",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,560040,LAVADORA DE CAJAS PARA BOLSAS,13349984,INSPECCIÓN SEMANAL LAVADORA DE CAJAS,"ESTADO DE PULSADORES, BOBINAS Y BALIZA",,,,"0,1666666667",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,560040,LAVADORA DE CAJAS PARA BOLSAS,13349984,INSPECCIÓN SEMANAL LAVADORA DE CAJAS,"ESTADO DE SOLENOIDES, ELECTRODOS DE NIVEL",,,,"0,1666666667",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,560040,LAVADORA DE CAJAS PARA BOLSAS,13349984,INSPECCIÓN SEMANAL LAVADORA DE CAJAS,"ESTADO BOMBAS, MOTOREDUCTOR (VIBRACIÓN, RUIDO, TEMP)",,,,"0,1666666667",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,560040,LAVADORA DE CAJAS PARA BOLSAS,13349984,INSPECCIÓN SEMANAL LAVADORA DE CAJAS,ESTADO DE VÁLVULAS,,,,"0,1666666667",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,560040,LAVADORA DE CAJAS PARA BOLSAS,13349984,INSPECCIÓN SEMANAL LAVADORA DE CAJAS,ESTADO TUBERÍA VAPOR Y CONDENSADO,,,,"0,1666666667",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,560040,LAVADORA DE CAJAS PARA BOLSAS,13349984,INSPECCIÓN SEMANAL LAVADORA DE CAJAS,ESTADO DE CORTINAS ENTRADA Y SALIDA,,,,"0,1666666667",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,560040,LAVADORA DE CAJAS PARA BOLSAS,13349984,INSPECCIÓN SEMANAL LAVADORA DE CAJAS,ESTADO DE PANTALLA TÁCTIL Y TABLERO ELÉCTRICO,,,,"0,1666666667",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,560040,LAVADORA DE CAJAS PARA BOLSAS,13349984,INSPECCIÓN SEMANAL LAVADORA DE CAJAS,ESTADO TRANSPORTADORES,,,,"0,1666666667",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,560040,LAVADORA DE CAJAS PARA BOLSAS,13349984,INSPECCIÓN SEMANAL LAVADORA DE CAJAS,ESTADO DE FUGAS VAPOR-AIRE Y AGUA,,,,"0,1666666667",,,,,,,,
LINEA PARA EL LLENADO DE BOLSAS,560040,LAVADORA DE CAJAS PARA BOLSAS,13349984,INSPECCIÓN SEMANAL LAVADORA DE CAJAS,ESTADO TERMOCUPLA,,,,"0,1666666667",,,,,,,,
LINEA PARA LLENADO DE GARRAFAS,711004,RINSE PARA GARRAFAS,13349977,INSPECCIÓN SEMANAL RINSE GARRAFAS,INSPECCIÓN SEMANALRINSE PARA GARRAFAS,,,,1,,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,719608,GENERADOR DE OZONO W7,13349998,INSPECCIÓN SEMANAL GENERADOR OZ W7,ESTADO DE TUBOS DE ALTO VOLTAJE,,,,"0,2",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,719608,GENERADOR DE OZONO W7,13349998,INSPECCIÓN SEMANAL GENERADOR OZ W7,ESTADO DE TARJETA ELECTRÓNICA,,,,"0,2",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,719608,GENERADOR DE OZONO W7,13349998,INSPECCIÓN SEMANAL GENERADOR OZ W7,ESTADO DE MANGUERAS REFRIGERACIÓN,,,,"0,2",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,719608,GENERADOR DE OZONO W7,13349998,INSPECCIÓN SEMANAL GENERADOR OZ W7,ESTADO BOMBA RECIRCULACIÓN,,,,"0,2",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,719608,GENERADOR DE OZONO W7,13349998,INSPECCIÓN SEMANAL GENERADOR OZ W7,ESTADO DE TANQUE OZONIZADOR,,,,"0,2",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,719608,GENERADOR DE OZONO W7,13349998,INSPECCIÓN SEMANAL GENERADOR OZ W7,ESTADO DE VENTURI,,,,"0,2",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,719608,GENERADOR DE OZONO W7,13349998,INSPECCIÓN SEMANAL GENERADOR OZ W7,ESTADO GENERADOR OXÍGENO,,,,"0,2",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,719608,GENERADOR DE OZONO W7,13349998,INSPECCIÓN SEMANAL GENERADOR OZ W7,ESTADO DE TABLERO ELÉCTRICO Y SUS COMPONENTES,,,,"0,2",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,719608,GENERADOR DE OZONO W7,13349998,INSPECCIÓN SEMANAL GENERADOR OZ W7,ESTADO CONTROLADOR Y MULTÍMETRO,,,,"0,2",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,719608,GENERADOR DE OZONO W7,13349998,INSPECCIÓN SEMANAL GENERADOR OZ W7,ESTADO DE FUGAS AIRE Y AGUA,,,,"0,2",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,900244,MODULO CIP,13349999,INSPECCIÓN SEMANAL MODULO CIP,ESTADO DE TABLERO ELÉCTRICO,,,,"0,2222222222",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,900244,MODULO CIP,13349999,INSPECCIÓN SEMANAL MODULO CIP,ESTADO COMPONENTES NEUMÁTICOS,,,,"0,2222222222",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,900244,MODULO CIP,13349999,INSPECCIÓN SEMANAL MODULO CIP,ESTADO DE BOMBAS,,,,"0,2222222222",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,900244,MODULO CIP,13349999,INSPECCIÓN SEMANAL MODULO CIP,ESTADO DE TUBERÍA,,,,"0,2222222222",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,900244,MODULO CIP,13349999,INSPECCIÓN SEMANAL MODULO CIP,ESTADO DE TANQUE SODA Y TANQUE BUFFER,,,,"0,2222222222",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,900244,MODULO CIP,13349999,INSPECCIÓN SEMANAL MODULO CIP,ESTADO DE SENSORES,,,,"0,2222222222",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,900244,MODULO CIP,13349999,INSPECCIÓN SEMANAL MODULO CIP,ESTADO INTERCAMBIADOR,,,,"0,2222222222",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,900244,MODULO CIP,13349999,INSPECCIÓN SEMANAL MODULO CIP,ESTADO VÁLVULAS,,,,"0,2222222222",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,900244,MODULO CIP,13349999,INSPECCIÓN SEMANAL MODULO CIP,ESTADO DE FUGAS VAPOR AIRE Y AGUA,,,,"0,2222222222",,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,69962901,TINA PARA CIP-SODA,13350000,INSPECCIÓN SEMANAL TINA CIP-SODA,INSPECCIÓN SEMANALTINA PARA CIP-SODA,,,,1,,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70949003,MOTOBOMBA  CIP DEL TANQUE DE 60 M3,13350009,INSPECCIÓN SEMANAL MOTOBOMBA TK 60M3,INSPECCIÓN SEMANALMOTOBOMBA  CIP DEL TANQUE DE 60 M3,,,,1,,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70949006,BOMBA SERVICIO GENERAL 1,13350010,INSPECCIÓN SEMANAL BOMBA SERV GNRAL 1,INSPECCIÓN SEMANALBOMBA SERVICIO GENERAL 1,,,,1,,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70949007,BOMBA SERVICIO GENERAL 2,13350011,INSPECCIÓN SEMANAL BOMBA SERVICIO GRAL 2,INSPECCIÓN SEMANALBOMBA SERVICIO GENERAL 2,,,,1,,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70949008,BOMBA OZONO N° 1,13350012,INSPECCIÓN SEMANAL BOMBA OZ 1,INSPECCIÓN SEMANALBOMBA OZONO N° 1,,,,1,,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70949009,BOMBA OZONO N° 2,13350013,INSPECCIÓN SEMANAL BOMBA OZ 2,INSPECCIÓN SEMANALBOMBA OZONO N° 2,,,,1,,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70949012,BOMBA TANQUE ALM N°1,13350015,INSPECCIÓN SEMANAL BOMBA TK ALM 1,INSPECCIÓN SEMANALBOMBA TANQUE ALM N°1,,,,1,,,,,,,,
TRATAMIENTO DE AGUA PARA AGUA CRISTAL,70949013,BOMBA TANQUE ALM N°2,13350016,INSPECCIÓN SEMANAL BOMBA TK ALM 2,INSPECCIÓN SEMANALBOMBA TANQUE ALM N°2,,,,1,,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,70962823,GENERADOR DE OZONO W4,13350040,INSPECCIÓN SEMANAL GENERADOR DE OZONO,ESTADO DE TUBOS DE ALTO VOLTAJE,,,,"0,2",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,70962823,GENERADOR DE OZONO W4,13350040,INSPECCIÓN SEMANAL GENERADOR DE OZONO,ESTADO DE TARJETA ELECTRÓNICA,,,,"0,2",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,70962823,GENERADOR DE OZONO W4,13350040,INSPECCIÓN SEMANAL GENERADOR DE OZONO,ESTADO DE MANGUERAS REFRIGERACIÓN,,,,"0,2",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,70962823,GENERADOR DE OZONO W4,13350040,INSPECCIÓN SEMANAL GENERADOR DE OZONO,ESTADO BOMBA RECIRCULACIÓN,,,,"0,2",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,70962823,GENERADOR DE OZONO W4,13350040,INSPECCIÓN SEMANAL GENERADOR DE OZONO,ESTADO DE TANQUE OZONIZADOR,,,,"0,2",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,70962823,GENERADOR DE OZONO W4,13350040,INSPECCIÓN SEMANAL GENERADOR DE OZONO,ESTADO DE VENTURI,,,,"0,2",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,70962823,GENERADOR DE OZONO W4,13350040,INSPECCIÓN SEMANAL GENERADOR DE OZONO,ESTADO GENERADOR OXÍGENO,,,,"0,2",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,70962823,GENERADOR DE OZONO W4,13350040,INSPECCIÓN SEMANAL GENERADOR DE OZONO,ESTADO DE TABLERO ELÉCTRICO Y SUS COMPONENTES,,,,"0,2",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,70962823,GENERADOR DE OZONO W4,13350040,INSPECCIÓN SEMANAL GENERADOR DE OZONO,ESTADO CONTROLADOR Y MULTÍMETRO,,,,"0,2",,,,,,,,
LINEA DE PRODUCCION DE BOTELLONES DE 20,70962823,GENERADOR DE OZONO W4,13350040,INSPECCIÓN SEMANAL GENERADOR DE OZONO,ESTADO DE FUGAS AIRE Y AGUA,,,,"0,2",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962850,TANQUE CIP - SOLUCION,13350066,INSPECCIÓN SEMANAL TK CIP-SOLUCION,"Sensores: Inspeccionar estado general de los sensores del tanque, sus conexiones y su funcionamiento.",,,,"0,0769230769",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962850,TANQUE CIP - SOLUCION,13350066,INSPECCIÓN SEMANAL TK CIP-SOLUCION,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,0769230769",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962850,TANQUE CIP - SOLUCION,13350066,INSPECCIÓN SEMANAL TK CIP-SOLUCION,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: conexiones, estado de la bornera, limpieza y anclaje de la base del motor. Inspeccionar estado de la guarda de protección del motor.",,,,"0,0769230769",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962850,TANQUE CIP - SOLUCION,13350066,INSPECCIÓN SEMANAL TK CIP-SOLUCION,"Bombas - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, ruido y  temperatura de la bomba. Verificar la ausencia de fugas.",,,,"0,0769230769",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962850,TANQUE CIP - SOLUCION,13350066,INSPECCIÓN SEMANAL TK CIP-SOLUCION,"Bombas - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, anclaje de la bomba, limpieza general. Inspeccionar estado de la guarda de protección.",,,,"0,0769230769",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962850,TANQUE CIP - SOLUCION,13350066,INSPECCIÓN SEMANAL TK CIP-SOLUCION,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,0769230769",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962850,TANQUE CIP - SOLUCION,13350066,INSPECCIÓN SEMANAL TK CIP-SOLUCION,Manómetros: Inspeccionar estado general de los manómetros y su conexión al sistema.,,,,"0,0769230769",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962850,TANQUE CIP - SOLUCION,13350066,INSPECCIÓN SEMANAL TK CIP-SOLUCION,"Válvulas manuales: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia.",,,,"0,0769230769",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962850,TANQUE CIP - SOLUCION,13350066,INSPECCIÓN SEMANAL TK CIP-SOLUCION,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,0769230769",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962850,TANQUE CIP - SOLUCION,13350066,INSPECCIÓN SEMANAL TK CIP-SOLUCION,"Bloque de actuadores de válvulas automaticas: Inspeccionar el estado general de las los actuadores, su funcionamiento y anclaje a la tuberia. Inspeccionar funcionamiento y calibración de pieza mecánica de confirmación de posición.",,,,"0,0769230769",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962850,TANQUE CIP - SOLUCION,13350066,INSPECCIÓN SEMANAL TK CIP-SOLUCION,"Sensores: Inspeccionar estado general de los sensores de confirmación de posición de las válvulas automáticas, conexiones y su funcionamiento.",,,,"0,0769230769",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962850,TANQUE CIP - SOLUCION,13350066,INSPECCIÓN SEMANAL TK CIP-SOLUCION,"Bombas neumática: Inspeccionar estado de las conexiones, ruido, temperatura. Inspección del estado de la instalación neumática, manguera y unidad de mantenimiento. Verificar el funcionamiento de la bobina de la elecctrovalvula, estado de la bobina y sus conexiones eléctricas",,,,"0,0769230769",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962850,TANQUE CIP - SOLUCION,13350066,INSPECCIÓN SEMANAL TK CIP-SOLUCION,"Bombas neumática: Inspeccionar estado general, limpieza, anclaje, estado de la instalación neumática, manguera y unidad de mantenimiento.",,,,"0,0769230769",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962851,TANQUE CIP - ENJUAGUE,13350067,INSPECCIÓN SEMANAL TK CIP-ENJUAGUE,"Sensores: Inspeccionar estado general de los sensores del tanque, sus conexiones y su funcionamiento.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962851,TANQUE CIP - ENJUAGUE,13350067,INSPECCIÓN SEMANAL TK CIP-ENJUAGUE,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962851,TANQUE CIP - ENJUAGUE,13350067,INSPECCIÓN SEMANAL TK CIP-ENJUAGUE,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: conexiones, estado de la bornera, limpieza y anclaje de la base del motor. Inspeccionar estado de la guarda de protección del motor.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962851,TANQUE CIP - ENJUAGUE,13350067,INSPECCIÓN SEMANAL TK CIP-ENJUAGUE,"Bombas - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, ruido y  temperatura de la bomba. Verificar la ausencia de fugas.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962851,TANQUE CIP - ENJUAGUE,13350067,INSPECCIÓN SEMANAL TK CIP-ENJUAGUE,"Bombas - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, anclaje de la bomba, limpieza general. Inspeccionar estado de la guarda de protección.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962851,TANQUE CIP - ENJUAGUE,13350067,INSPECCIÓN SEMANAL TK CIP-ENJUAGUE,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962851,TANQUE CIP - ENJUAGUE,13350067,INSPECCIÓN SEMANAL TK CIP-ENJUAGUE,Manómetros: Inspeccionar estado general de los manómetros y su conexión al sistema.,,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962851,TANQUE CIP - ENJUAGUE,13350067,INSPECCIÓN SEMANAL TK CIP-ENJUAGUE,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962851,TANQUE CIP - ENJUAGUE,13350067,INSPECCIÓN SEMANAL TK CIP-ENJUAGUE,Mangueras neumáticas: Inspeccionar estado general de las mangueras. Verificar la ausencia de fugas.,,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962851,TANQUE CIP - ENJUAGUE,13350067,INSPECCIÓN SEMANAL TK CIP-ENJUAGUE,"Bloque de actuadores de válvulas automaticas: Inspeccionar el estado general de las los actuadores, su funcionamiento y anclaje a la tuberia. Inspeccionar funcionamiento y calibración de pieza mecánica de confirmación de posición.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962851,TANQUE CIP - ENJUAGUE,13350067,INSPECCIÓN SEMANAL TK CIP-ENJUAGUE,"Sensores: Inspeccionar estado general de los sensores de confirmación de posición de las válvulas automáticas, conexiones y su funcionamiento.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962852,TANQUE CIP AGUA CALIENTE,13350068,INSPECCIÓN SEMANAL TK CIP-AGUA CALIENTE,"Sensores: Inspeccionar estado general de los sensores del tanque, sus conexiones y su funcionamiento.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962852,TANQUE CIP AGUA CALIENTE,13350068,INSPECCIÓN SEMANAL TK CIP-AGUA CALIENTE,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962852,TANQUE CIP AGUA CALIENTE,13350068,INSPECCIÓN SEMANAL TK CIP-AGUA CALIENTE,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: conexiones, estado de la bornera, limpieza y anclaje de la base del motor. Inspeccionar estado de la guarda de protección del motor.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962852,TANQUE CIP AGUA CALIENTE,13350068,INSPECCIÓN SEMANAL TK CIP-AGUA CALIENTE,"Bombas - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, ruido y  temperatura de la bomba. Verificar la ausencia de fugas.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962852,TANQUE CIP AGUA CALIENTE,13350068,INSPECCIÓN SEMANAL TK CIP-AGUA CALIENTE,"Bombas - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, anclaje de la bomba, limpieza general. Inspeccionar estado de la guarda de protección.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962852,TANQUE CIP AGUA CALIENTE,13350068,INSPECCIÓN SEMANAL TK CIP-AGUA CALIENTE,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962852,TANQUE CIP AGUA CALIENTE,13350068,INSPECCIÓN SEMANAL TK CIP-AGUA CALIENTE,Manómetros: Inspeccionar estado general de los manómetros y su conexión al sistema.,,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962852,TANQUE CIP AGUA CALIENTE,13350068,INSPECCIÓN SEMANAL TK CIP-AGUA CALIENTE,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962852,TANQUE CIP AGUA CALIENTE,13350068,INSPECCIÓN SEMANAL TK CIP-AGUA CALIENTE,Mangueras neumáticas: Inspeccionar estado general de las mangueras. Verificar la ausencia de fugas.,,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962852,TANQUE CIP AGUA CALIENTE,13350068,INSPECCIÓN SEMANAL TK CIP-AGUA CALIENTE,"Bloque de actuadores de válvulas automaticas: Inspeccionar el estado general de las los actuadores, su funcionamiento y anclaje a la tuberia. Inspeccionar funcionamiento y calibración de pieza mecánica de confirmación de posición.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70962852,TANQUE CIP AGUA CALIENTE,13350068,INSPECCIÓN SEMANAL TK CIP-AGUA CALIENTE,"Sensores: Inspeccionar estado general de los sensores de confirmación de posición de las válvulas automáticas, conexiones y su funcionamiento.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70969713,TANQUE DE REBOMBEO TA-6,13350069,INSPECCIÓN SEMANAL TK REBOMBEO TA-6,"Sensores: Inspeccionar estado general de los sensores del tanque, sus conexiones y su funcionamiento.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70969713,TANQUE DE REBOMBEO TA-6,13350069,INSPECCIÓN SEMANAL TK REBOMBEO TA-6,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: ruido, temperatura, corriente y  estado de la instalación eléctrica.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70969713,TANQUE DE REBOMBEO TA-6,13350069,INSPECCIÓN SEMANAL TK REBOMBEO TA-6,"Motores de las bombas: Inspeccionar estado de los motores de las bombas: conexiones, estado de la bornera, limpieza y anclaje de la base del motor. Inspeccionar estado de la guarda de protección del motor.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70969713,TANQUE DE REBOMBEO TA-6,13350069,INSPECCIÓN SEMANAL TK REBOMBEO TA-6,"Bombas - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, ruido y  temperatura de la bomba. Verificar la ausencia de fugas.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70969713,TANQUE DE REBOMBEO TA-6,13350069,INSPECCIÓN SEMANAL TK REBOMBEO TA-6,"Bombas - sistema de impulsión: Inspeccionar estado del acople mecánico entre el motor y la bomba, anclaje de la bomba, limpieza general. Inspeccionar estado de la guarda de protección.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70969713,TANQUE DE REBOMBEO TA-6,13350069,INSPECCIÓN SEMANAL TK REBOMBEO TA-6,Estado general: Inpeccionar el estado general del tanque y verificar la ausencia de fugas.,,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70969713,TANQUE DE REBOMBEO TA-6,13350069,INSPECCIÓN SEMANAL TK REBOMBEO TA-6,Manómetros: Inspeccionar estado general de los manómetros y su conexión al sistema.,,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70969713,TANQUE DE REBOMBEO TA-6,13350069,INSPECCIÓN SEMANAL TK REBOMBEO TA-6,"Válvulas manuales y tomamuestras: Inspeccionar el estado general de las válvulas, su funcionamiento y anclaje a la tuberia. Inspeccionar el estado general de los toma muestras, su funcionamiento y ausencia de fugas.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70969713,TANQUE DE REBOMBEO TA-6,13350069,INSPECCIÓN SEMANAL TK REBOMBEO TA-6,Mangueras neumáticas: Inspeccionar estado general de las mangueras. Verificar la ausencia de fugas.,,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70969713,TANQUE DE REBOMBEO TA-6,13350069,INSPECCIÓN SEMANAL TK REBOMBEO TA-6,"Bloque de actuadores de válvulas automaticas: Inspeccionar el estado general de las los actuadores, su funcionamiento y anclaje a la tuberia. Inspeccionar funcionamiento y calibración de pieza mecánica de confirmación de posición.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70969713,TANQUE DE REBOMBEO TA-6,13350069,INSPECCIÓN SEMANAL TK REBOMBEO TA-6,"Sensores: Inspeccionar estado general de los sensores de confirmación de posición de las válvulas automáticas, conexiones y su funcionamiento.",,,,"0,0909090909",,,,,,,,
TRATAMIENTO DE AGUA PARA ENVASADO,70969715,TANQUE DE REBOMBEO TA-8,13350064,INSPECCIÓN SEMANAL TK REBOMBEO TA-8,"Sensores: Inspeccionar estado general de los sensores del tanque, sus conexiones y su funcionamiento.",,,,"0,0909090909",,,,,,,,
