Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,Completado,Observaciones,Fecha Programada,aprobacion programador,correo de programador,correo de planeador,imagen_observacion
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",520002,CARBO ENFRIADOR,13355939,Inspeccion semanal CARBO UBE 520002,VERIFICAR  FUGAS DE CO2,"0,2105263158",si,si,si,si,si,CUMPLE,"21/5/2024, 13:56:14",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",520002,CARBO ENFRIADOR,13355939,Inspeccion semanal CARBO UBE 520002,VERIFICAR  FUNC. PROGRAMA CIP,"0,2105263158",si,si,si,si,si,CUMPLE,"21/5/2024, 13:56:26",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",520002,CARBO ENFRIADOR,13355939,Inspeccion semanal CARBO UBE 520002,VERIFICAR  FUNC. SISTEMA REFRIGERACION,"0,2105263158",si,si,si,si,si,CUMPLE,"21/5/2024, 13:57:16",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",520002,CARBO ENFRIADOR,13355939,Inspeccion semanal CARBO UBE 520002,VERIFICAR  FUNC. ALARMA Y PILOTOS SEÑALIZACION,"0,2105263158",si,si,si,si,si,CUMPLE,"21/5/2024, 13:57:29",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",520002,CARBO ENFRIADOR,13355939,Inspeccion semanal CARBO UBE 520002,VERIFICAR  FUNC SISTEMA REFLUJO,"0,2105263158",si,si,si,si,si,CUMPLE,"21/5/2024, 13:58:06",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",520002,CARBO ENFRIADOR,13355939,Inspeccion semanal CARBO UBE 520002,VERIFICAR LIMPIEZA TABLEROS ELECTRICOS ,"0,2105263158",si,si,si,si,si,CUMPLE,"21/5/2024, 13:59:28",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",538659,CAPSULADORA,13351144,Inspeccion  semanal capsuladora,VERIFICAR FUN. MICROS DE SEGURIDAD ,1,si,si,si,si,si,CUMPLE,"17/5/2024, 9:01:02",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",538659,CAPSULADORA,13351144,Inspeccion  semanal capsuladora,VERIFICACIÓN FUN.. ELECTRO VÁLVULA,1,si,si,si,si,si,CUMPLE,"17/5/2024, 9:01:14",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",538659,CAPSULADORA,13351144,Inspeccion  semanal capsuladora,VERIFICAR ESTADO EXPULSORES DE TAPA ,1,si,si,si,si,si,CUMPLE,"17/5/2024, 9:01:26",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",538659,CAPSULADORA,13351144,Inspeccion  semanal capsuladora,VERIFICAR ESTRELLA DE BLOQUEO TAPA ,1,si,si,si,si,si,CUMPLE,"17/5/2024, 9:01:37",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",538659,CAPSULADORA,13351144,Inspeccion  semanal capsuladora,VERIFICAR  FUNC.REGULADOR DE AIRE Y MANOM.,1,si,si,si,si,si,CUMPLE,"17/5/2024, 9:01:48",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",538659,CAPSULADORA,13351144,Inspeccion  semanal capsuladora,VERIFICACIÓN  FUNCIONAMIENTO FOTO CELDAS,1,si,si,si,si,si,CUMPLE,"17/5/2024, 9:01:58",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",538659,CAPSULADORA,13351144,Inspeccion  semanal capsuladora,VERIFICAR  LUBRICACIÓN( SIN EXCESO),1,si,si,si,si,si,CUMPLE,"17/5/2024, 9:02:12",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",538659,CAPSULADORA,13351144,Inspeccion  semanal capsuladora,VERIFICAR ESTADO GUARDA PROTECCION ACRILICO ,1,si,si,si,si,si,CUMPLE,"17/5/2024, 9:02:25",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",538659,CAPSULADORA,13351144,Inspeccion  semanal capsuladora,VERIFICAR  FUNCIONAMIENTO SISTEMA MOTRIZ,1,si,si,si,si,si,CUMPLE,"17/5/2024, 9:02:41",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",538659,CAPSULADORA,13351144,Inspeccion  semanal capsuladora,VERIFICAR ESTADO GUÍAS Y ESTRELLAS,1,si,si,si,si,si,CUMPLE,"17/5/2024, 9:02:55",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",538659,CAPSULADORA,13351144,Inspeccion  semanal capsuladora,VERIFICAR PILOTOS DE SEÑALIZACIÓN,1,si,si,si,si,si,CUMPLE,"17/5/2024, 9:03:05",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",538659,CAPSULADORA,13351144,Inspeccion  semanal capsuladora,VERIFICAR LIMPIEZA TABLERO ELÉCTRICO ,1,si,si,si,si,si,CUMPLE,"17/5/2024, 9:03:16",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",538659,CAPSULADORA,13351144,Inspeccion  semanal capsuladora,VERIFICAR CHUCK DE ROSCAORES,1,si,si,si,si,si,CUMPLE,"17/5/2024, 9:03:31",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",538659,CAPSULADORA,13351144,Inspeccion  semanal capsuladora,VERIFICAR SISTEMA MOTRIZ GENERAL,1,si,si,si,si,si,CUMPLE,"17/5/2024, 9:03:45",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",538659,CAPSULADORA,13351144,Inspeccion  semanal capsuladora,VERIFICAR ORDEN Y ASEO GENERAL ,1,si,si,si,si,si,CUMPLE,"17/5/2024, 9:04:01",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",538659,CAPSULADORA,13351144,Inspeccion  semanal capsuladora,VERIFICAR LUBRICACION DEL EQUIPO ,1,si,si,si,si,si,CUMPLE,"17/5/2024, 9:04:12",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,13351142,Inspeccion Empacadora,VERIFICACIÓN FUNCIONAMIENTO SENSORES,"0,0666666667",si,si,si,si,si,CUMPLE,"17/5/2024, 9:04:26",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,13351142,Inspeccion Empacadora,VERIFICACIÓN FUNCIONAMIENTO ELECTROVALVULAS,"0,0666666667",si,si,si,si,si,CUMPLE,"17/5/2024, 9:04:41",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,13351142,Inspeccion Empacadora,VERIFICACIÓN FUNCIONAMIENTO CILINDROS NEUMÁTICOS,"0,0666666667",si,si,si,si,si,CUMPLE,"17/5/2024, 9:04:52",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,13351142,Inspeccion Empacadora,VERIFICACIÓN ESTADO MEMBRANAS Y VÁSTAGOS,"0,0666666667",si,si,si,si,si,CUMPLE,"17/5/2024, 9:05:03",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,13351142,Inspeccion Empacadora,VERIFICAR  FUNCIONAMIENTO REGULADORES DE AIRE,"0,0666666667",si,si,si,si,si,CUMPLE,"17/5/2024, 9:05:18",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,13351142,Inspeccion Empacadora,VERIFICAR  FUNCIONAMIENTO DE MANOMETROS,"0,0666666667",si,si,si,si,si,CUMPLE,"17/5/2024, 9:05:39",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,13351142,Inspeccion Empacadora,VERIFICACIÓN  FUNCIONAMIENTO FOTOCELDAS,"0,0666666667",si,si,si,si,si,CUMPLE,"17/5/2024, 9:05:54",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,13351142,Inspeccion Empacadora,VERIFICAR  ESTADO GUÍAS BOTELLAS Y CANASTAS,"0,0666666667",si,si,si,si,si,CUMPLE,"17/5/2024, 9:06:13",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,13351142,Inspeccion Empacadora,VERIFICAR  FUNCIONAMIENTO LUBRICONTROLES,"0,0666666667",si,si,si,si,si,CUMPLE,"17/5/2024, 9:06:35",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,13351142,Inspeccion Empacadora,VERIFICAR  FUNCIONAMIENTO SISTEMA MOTRIZ,"0,0666666667",si,si,si,si,si,CUMPLE,"17/5/2024, 9:06:53",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,13351142,Inspeccion Empacadora,VERIFICAR SEGURIDADES  Y GUARDAS,"0,0666666667",si,si,si,si,si,CUMPLE,"17/5/2024, 9:07:26",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,13351142,Inspeccion Empacadora,VERIFICAR ORDEN Y ASEO,"0,0666666667",si,si,si,si,si,CUMPLE,"17/5/2024, 9:07:46",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,13351142,Inspeccion Empacadora,VERIFICAR  ESTADO REPUESTOS PARA CAMBIO,"0,0666666667",si,si,si,si,si,CUMPLE,"17/5/2024, 9:08:06",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,13351142,Inspeccion Empacadora,VERIFICAR LIMPIEZA TABLEROS ELECTRICOS ,"0,0666666667",si,si,si,si,si,CUMPLE,"17/5/2024, 9:08:16",si,.,.,CUMPLE
"LINEA DE ENVASADO 12 ONZ Y 1,25 l",540013,EMPACADORA,13351142,Inspeccion Empacadora,VERIFICAR LUBRICACION DEL EQUIPO ,"0,0666666667",si,si,si,si,si,CUMPLE,"17/5/2024, 9:08:36",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659364,CALDERA,13346337,Inspeccion semanal caldera,Motobomba de agua,"0,0294117647",si,si,si,si,si,CUMPLE,"6/5/2024, 11:44:50",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,13346289,Inspeccion semanal copresor refrigeracio,Nivel de aceite,"0,0384615385",si,si,si,si,si,CUMPLE,"10/5/2024, 8:43:26",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628871,COMPRESOR DE REFRIGERACION,13346289,Inspeccion semanal copresor refrigeracio,Estado de válvulas,"0,0384615385",si,si,si,si,si,CUMPLE,"10/5/2024, 8:44:16",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,13346294,Inspeccion semanal copresor refrigeracio,Nivel de aceite,"0,0384615385",si,si,si,si,si,CUMPLE,"11/5/2024, 8:59:31",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628973,COMPRESOR DE REFRIGERACION,13346294,Inspeccion semanal copresor refrigeracio,Ruido vibración  y calentamiento motores,"0,0384615385",si,si,si,si,si,CUMPLE,"11/5/2024, 8:59:53",si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",528859,CARBO COOLER,13346302,inspeccion semanal carbo cooler,Niveles proporcionador,"0,0555555556",si,si,si,si,si,CUMPLE,"6/5/2024, 11:45:23",si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",518580,LLENADORA,13346295,inspeccion semanal llenadora meyer,transportadores,"0,0526315789",si,si,si,si,si,CUMPLE,"6/5/2024, 12:10:13",si,.,.,CUMPLE
TRATAMIENTO DE AGUA PARA ENVASADO,70947401,CLORADOR,13346331,inspeccion semanal clorador,INSPECCIÓN SEMANAL CLORADOR,"0,5",si,si,si,si,si,CUMPLE,"6/5/2024, 12:07:50",si,.,.,CUMPLE
TRATAMIENTO DE AGUA PARA ENVASADO,69962151,COCINA CALENTAMIENTO AGUA FILTROS,13346307,inspeccion semanal cocina calent. filtro,INSPECCIÓN SEMANAL COCINA CALENTAMIENTO AGUA FILTROS,"0,5",si,si,si,si,si,CUMPLE,"6/5/2024, 12:07:54",si,.,.,CUMPLE
TRATAMIENTO DE AGUA PARA ENVASADO,70947402,CUARTO DE BOMBAS TANQUE ALM AGUA,13346306,Inspeccion semanal cuarto de bombas PTAP,INSPECCIÓN SEMANAL CUARTO DE BOMBAS TANQUE ALM AGUA,1,si,si,si,si,si,CUMPLE,"6/5/2024, 12:07:58",si,.,.,CUMPLE
TRATAMIENTO DE AGUA PARA ENVASADO,70961605,FILTRO DE CARBON No  1,13348019,inspeccion semanal filtro carbon 1,INSPECCIÓN SEMANAL FILTRO DE CARBON No  1,"0,1",si,si,si,si,si,CUMPLE,"6/5/2024, 12:08:02",si,.,.,CUMPLE
TRATAMIENTO DE AGUA PARA ENVASADO,709474,FLOCULADOR,13346361,inspeccion semanal floculador,INSPECCIÓN SEMANAL FLOCULADOR,"0,5",si,si,si,si,si,CUMPLE,"6/5/2024, 12:08:05",si,.,.,CUMPLE
TRATAMIENTO DE AGUA PARA ENVASADO,700031,SUAVIZADOR,13346304,inspeccion semanal suavisador,INSPECCIÓN SEMANAL SUAVIZADOR,"0,5",si,si,si,si,si,CUMPLE,"6/5/2024, 12:44:50",si,.,.,CUMPLE
TRATAMIENTO DE AGUA PARA ENVASADO,70947403,TANQUES ALMACENAMIENTO AGUA,13346305,Inspeccion semanal tanque de almacenamie,INSPECCIÓN SEMANAL TANQUES ALMACENAMIENTO AGUA,"0,5",si,si,si,si,si,CUMPLE,"6/5/2024, 12:45:06",si,.,.,CUMPLE
LINEA PARA EL LLENADO DE BOLSAS,710212,LLENADORA DE BOLSAS LINEA 4,13346281,inspeccion semanal llenadora solpak 6 lt,Estructura del equipo,"0,0588235294",si,si,si,si,si,CUMPLE,"6/5/2024, 13:51:47",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,649549,COMPRESOR DE AIRE,13346366,inspeccion semanal compresor aire zt 55,"Ruido, vibración y calentamiento motor","0,03125",si,si,si,si,si,CUMPLE,"6/5/2024, 11:56:13",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,649549,COMPRESOR DE AIRE,13346366,inspeccion semanal compresor aire zt 55,Guardas y puertas de seguridad,"0,03125",si,si,si,si,si,CUMPLE,"6/5/2024, 11:56:35",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,900012,COMPRESOR DE AIRE TETRA PACK,13346383,Inspeccion semanal compresor tetra pack,Válvulas y cheques ,"0,03125",si,si,si,si,si,CUMPLE,"17/5/2024, 8:28:20",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,900012,COMPRESOR DE AIRE TETRA PACK,13346383,Inspeccion semanal compresor tetra pack,Manómetros,"0,03125",si,si,si,si,si,CUMPLE,"17/5/2024, 8:29:11",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962154,FILTRO PRENSA,13346271,inspeccion semanal filtro prensa,INSPECCIÓN SEMANAL FILTRO PRENSA,"0,5",si,si,si,si,si,CUMPLE,"8/5/2024, 9:43:14",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,709611,FILTRO PULIDOR,13346378,Inspeccion semanal filtro pulidor gaseos,INSPECCIÓN SEMANAL FILTRO PULIDOR,"0,5",si,si,si,si,si,CUMPLE,"8/5/2024, 9:43:28",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962109,TINA,13346272,inspeccion semanal tina 1 sala de jarabe,INSPECCIÓN SEMANAL TINA,"0,5",si,si,si,si,si,CUMPLE,"8/5/2024, 9:43:37",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962110,TINA,13346342,inspeccion semanal tina 1 sala de jarabe,INSPECCIÓN SEMANAL TINA,"0,5",si,si,si,si,si,CUMPLE,"8/5/2024, 9:53:22",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962111,TINA,13346359,inspeccion semanal tina 1 sala de jarabe,INSPECCIÓN SEMANAL TINA,"0,5",si,si,si,si,si,CUMPLE,"8/5/2024, 9:53:32",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962112,TINA,13346344,inspeccion semanal tina 1 sala de jarabe,INSPECCIÓN SEMANAL TINA,"0,5",si,si,si,si,si,CUMPLE,"8/5/2024, 9:53:41",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69963207,TINA,13346351,inspeccion semanal tina 1 sala de jarabe,INSPECCIÓN SEMANAL TINA,"0,5",si,si,si,si,si,CUMPLE,"8/5/2024, 9:58:00",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69963209,TINA,13346356,inspeccion semanal tina 1 sala de jarabe,INSPECCIÓN SEMANAL TINA,"0,5",si,si,si,si,si,CUMPLE,"8/5/2024, 10:00:46",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69963210,TINA,13346357,inspeccion semanal tina 4 sala de jarabe,INSPECCIÓN SEMANAL TINA,"0,5",si,si,si,si,si,CUMPLE,"8/5/2024, 9:44:56",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,709610,UNIDAD UV,13346373,inspeccion semanal lampara uv agua,INSPECCIÓN SEMANAL UNIDAD UV,"0,5",si,si,si,si,si,CUMPLE,"8/5/2024, 9:45:06",si,.,.,CUMPLE
TRATAMIENTO DE AGUAS DE DESECHO GASEOSAS,71008201,TANQUE  SEDIMENTADOR AGUAS ALCALINAS,13346368,inspeccion semanal bomba resirculacion,Tanque sedimentador aguas alcalinas,"0,5",si,si,si,si,si,CUMPLE,"14/5/2024, 10:46:50",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,71013201,CODIFICADOR DE BOLSAS,13346286,inspeccion semanal codificador Botellone,Sistema eléctrico,"0,0416666667",si,si,si,si,si,CUMPLE,"8/5/2024, 9:46:38",si,.,.,CUMPLE
LINEA PARA EL LLENADO DE BOLSAS,71021201,CODIFICADOR DE BOLSAS,13346285,inspeccion semanal codificador 360 ml,Sistema eléctrico,"0,0416666667",si,si,si,si,si,CUMPLE,"6/5/2024, 13:52:35",si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",82963503,CODIFICADOR,13346284,inspeccion semanal codificador gaseosa,Impresión botella,"0,05",si,si,si,si,si,CUMPLE,"6/5/2024, 12:20:56",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,659400,CALDERIN,13346402,inspeccion semanal calderin petar,INSPECCIÓN SEMANAL CALDERIN,"0,5",si,si,si,si,si,CUMPLE,"8/5/2024, 9:46:42",si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",51954001,ELEVADOR DE TAPA,13346282,inspeccion semanal elevador de tapa coro,INSPECCIÓN SEMANAL ELEVADOR DE TAPA,"0,5",si,si,si,si,si,CUMPLE,"6/5/2024, 12:24:08",si,.,.,CUMPLE
LINEA PARA EL LLENADO DE BOLSAS,710218,LLENADORA DE BOLSAS LINEA 3,13346325,inspeccion semanal llenadora solpak 360,INSPECCIÓN SEMANAL LLENADORA DE BOLSAS LINEA 3,1,si,si,si,si,si,CUMPLE,"6/5/2024, 13:55:06",si,.,.,CUMPLE
LINEA DE PRODUCCION DE BOTELLONES DE 20,710159,PORTAPLANTA BOTELLON 20 LTS,13346335,Inspeccion semanal llend. Botellones,INSPECCIÓN SEMANAL PORTAPLANTA BOTELLON 20 LTS,1,si,si,si,si,si,CUMPLE,"8/5/2024, 9:46:46",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,74000601,SUBESTACION ELECTRICA,13346283,inspeccion semanal subestacion electrica,INSPECCIÓN SEMANAL SUBESTACION ELECTRICA,1,si,si,si,si,si,CUMPLE,"8/5/2024, 9:15:39",si,.,.,CUMPLE
TALLER  MANTENIMIENTO  EQUIPOS DE PLANTA,207014,TALLER INDUSTRIAL MANTENIMIENTO PLANTA,13346309,inspeccion semanal taller industrial,INSPECCIÓN SEMANAL TALLER INDUSTRIAL MANTENIMIENTO PLANTA,"0,1",si,si,si,si,si,CUMPLE,"10/5/2024, 14:48:11",si,.,.,CUMPLE
TALLER  MANTENIMIENTO  EQUIPOS DE PLANTA,20701402,TALLER UTILES DE ASEO,13346388,inspeccion semanal utiles de aseo,INSPECCIÓN SEMANAL TALLER UTILES DE ASEO,"0,5",si,si,si,si,si,CUMPLE,"10/5/2024, 14:49:16",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709912,TANQUE Y BASCULA DE CO2,13346393,Inspeccion semanal tanque co2,INSPECCIÓN SEMANAL TANQUE Y BASCULA DE CO2,"0,5",si,si,si,si,si,CUMPLE,"6/5/2024, 12:04:19",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,660015,TORRE DE ENFRIAMIENTO,13346318,inspeccion semanal torre de enfriamiento,INSPECCIÓN SEMANAL TORRE DE ENFRIAMIENTO,1,si,si,si,si,si,CUMPLE,"6/5/2024, 12:04:34",si,.,.,CUMPLE
LINEA PARA EL LLENADO DE BOLSAS,70947405,UNIDAD UV,13346319,inspeccion semanal lampara uv agua,INSPECCIÓN SEMANAL UNIDAD UV,"0,5",si,si,si,si,si,CUMPLE,"6/5/2024, 13:55:09",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,628874,COMPRESOR DE REFRIGERACION,13346292,Inspeccion semanal copresor refrigeracio,Instrumentos de medida,"0,0384615385",si,si,si,si,si,CUMPLE,"6/5/2024, 11:50:13",si,.,.,CUMPLE
TRATAMIENTO DE AGUA PARA ENVASADO,70947404,TANQUE DE BALANCE,13346364,inspeccion semanal tanque de balanceo,INSPECCIÓN SEMANAL TANQUE DE BALANCE,"0,5",si,si,si,si,si,CUMPLE,"6/5/2024, 12:44:59",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,649017,COMPRESOR DE AIRE,13346278,Inspeccion semanal compresor tetra pack,Estructura,"0,03125",si,si,si,si,si,CUMPLE,"6/5/2024, 11:53:31",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962152,COCINA,13346349,inspeccion semanal cocina 1 sala jarabes,INSPECCIÓN SEMANAL COCINA,"0,5",si,si,si,si,si,CUMPLE,"8/5/2024, 9:42:23",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962153,COCINA,13346347,inspeccion semanal cocina 2 sala jarabes,INSPECCIÓN SEMANAL COCINA,"0,5",si,si,si,si,si,CUMPLE,"8/5/2024, 9:42:57",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69963208,TINA,13346354,inspeccion semanal tina 1 sala de jarabe,INSPECCIÓN SEMANAL TINA,"0,5",si,si,si,si,si,CUMPLE,"8/5/2024, 9:44:07",si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",538666,CAPSULADORA,13346386,Inspeccion semanal capsuladora,INSPECCIÓN SEMANAL CAPSULADORA,"0,5",si,si,si,si,si,CUMPLE,"6/5/2024, 12:23:26",si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",560006,LAVADORA DE CAJAS (PROVIENE MARIQUITA),13346288,Inspeccion semanal lavadora de cajas,INSPECCIÓN SEMANAL LAVADORA DE CAJAS (PROVIENE MARIQUITA),"0,5",si,si,si,si,si,CUMPLE,"6/5/2024, 12:25:06",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,749623,REDES ELECTRICAS,13346314,inspeccion semanal redes electricas,INSPECCIÓN SEMANAL REDES ELECTRICAS,"1,5",si,si,si,si,si,CUMPLE,"6/5/2024, 12:03:43",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,689621,REDES HIDRAULICAS Y NEUMATICAS,13346375,inspeccion semanal redes hidraul. y neum,INSPECCIÓN SEMANAL REDES HIDRAULICAS Y NEUMATICAS,"0,5",si,si,si,si,si,CUMPLE,"6/5/2024, 12:04:04",si,.,.,CUMPLE
TALLER  MANTENIMIENTO  EQUIPOS DE PLANTA,207014,TALLER INDUSTRIAL MANTENIMIENTO PLANTA,13346310,inspeccion semanal taller industrial,INSPECCIÓN SEMANAL TALLER INDUSTRIAL MANTENIMIENTO PLANTA,"0,1",si,si,si,si,si,CUMPLE,"10/5/2024, 14:48:51",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659614,TANQUES DE COMBUSTIBLE,13346276,inspeccion semanal tanque de combustible,INSPECCIÓN SEMANAL TANQUES DE COMBUSTIBLE,"0,5",si,si,si,si,si,CUMPLE,"6/5/2024, 12:04:30",si,.,.,CUMPLE
TRATAMIENTO DE AGUA PARA ENVASADO,70947404,TANQUE DE BALANCE,13346365,inspeccion semanal tanque de balanceo,INSPECCIÓN SEMANAL TANQUE DE BALANCE,"0,5",si,si,si,si,si,CUMPLE,"6/5/2024, 12:45:03",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,649017,COMPRESOR DE AIRE,13346279,Inspeccion semanal compresor tetra pack,Guardas y puertas de seguridad,"0,03125",si,si,si,si,si,CUMPLE,"6/5/2024, 11:55:07",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962152,COCINA,13346350,inspeccion semanal cocina 1 sala jarabes,INSPECCIÓN SEMANAL COCINA,"0,5",si,si,si,si,si,CUMPLE,"8/5/2024, 9:42:37",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69962111,TINA,13348022,inspeccion semanal tina 1 sala de jarabe,INSPECCIÓN SEMANAL TINA,"0,5",si,si,si,si,si,CUMPLE,"8/5/2024, 9:54:00",si,.,.,CUMPLE
EQUIPOS PARA  PREPARACION DE JARABE,69963208,TINA,13346355,inspeccion semanal tina 1 sala de jarabe,INSPECCIÓN SEMANAL TINA,"0,5",si,si,si,si,si,CUMPLE,"8/5/2024, 9:44:23",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,638535,CONDENSADOR EVAPORATIVO,13346270,Inspecion semanal condensador evaporativ,Estructura torre de enfriamiento,"0,0357142857",si,si,si,si,si,CUMPLE,"6/5/2024, 12:01:31",si,.,.,CUMPLE
"LINEA DE ENVASADO 12ONZ  8,5ONZ  1.25 l",560006,LAVADORA DE CAJAS (PROVIENE MARIQUITA),13348017,Inspeccion semanal lavadora de cajas,INSPECCIÓN SEMANAL LAVADORA DE CAJAS (PROVIENE MARIQUITA),"0,5",si,si,si,si,si,CUMPLE,"6/5/2024, 12:25:19",si,.,.,CUMPLE
