Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Completado,Duración,aprobacion programador,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,Observaciones,correo de programador,correo de planeador,imagen_observacion,Fecha Programada
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",82963802,DESPITILLADORA,13351014,Inspección semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,3333333333",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:26:41"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",82963802,DESPITILLADORA,13351014,Inspección semanal,ESTADO PALETA DE EXTRACCION,si,"0,3333333333",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:19:44"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",82963802,DESPITILLADORA,13351014,Inspección semanal,ESTADO EXTRACTOR ,si,"0,3333333333",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:19:49"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO INSTRUMENTOS DE MEDICION,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 9:54:53"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO TUBOS DEPURADORES,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 9:56:21"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO CENTRADORES,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 9:57:03"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO RETENEDORES DE PISTONES,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 9:57:19"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO EJE SINFÍN,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 9:57:26"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO GUIAS DE MANEJO,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 9:57:49"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO FOTOCELDAS Y SENSORES,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 9:58:03"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO ELECTROVALVULAS,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 9:58:15"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 9:58:23"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,FUNCIONAMIENTO VENTILADORES DE VARIADORES,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 9:58:36"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO DE PULSADORES TABLERO DE MANDO,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"17/5/2024, 15:19:23"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO O-RING DE SELLO DE LIQUIDO,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"17/5/2024, 15:19:30"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,ESTADO DE MOTORES,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"17/5/2024, 15:19:37"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13351024,INSPECCION SEMANAL,Estado del filtro MICROBIOLOGICO,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"17/5/2024, 15:19:46"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",550009,DESEMPACADORA,13351029,Inspección Semanal,ESTADO RETENEDORES,si,"0,0625",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:39:22"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",550009,DESEMPACADORA,13351029,Inspección Semanal,ESTADO CHUMACERAS,si,"0,0625",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:39:26"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",550009,DESEMPACADORA,13351029,Inspección Semanal,ESTADO ROTULAS Y ARTICULACIONES DE BRAZOS,si,"0,0625",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:39:32"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",550009,DESEMPACADORA,13351029,Inspección Semanal,ESTADO CADENA TABLETOP Y TEFLON,si,"0,0625",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:39:37"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",550009,DESEMPACADORA,13351029,Inspección Semanal,ESTADO CARRETOS Y PIÑONES MESA ,si,"0,0625",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:39:43"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",550009,DESEMPACADORA,13351029,Inspección Semanal,ESTADO FLAUTA DOSIFICADORA DE LUBRICANTE,si,"0,0625",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:39:52"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",550009,DESEMPACADORA,13351029,Inspección Semanal,ESTADO LUBRICONTROLES,si,"0,0625",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:39:57"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",550009,DESEMPACADORA,13351029,Inspección Semanal,ESTADO MANGUERAS,si,"0,0625",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:39:48"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",550009,DESEMPACADORA,13351029,Inspección Semanal,ESTADO REGULADOR AIRE INFLAR-DESINFLAR,si,"0,0625",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:36:52"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",550009,DESEMPACADORA,13351029,Inspección Semanal,ESTADO FOTOCELDAS Y SENSORES,si,"0,0625",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:36:59"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",550009,DESEMPACADORA,13351029,Inspección Semanal,ESTADO CABLES DE SEÑAL,si,"0,0625",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:37:05"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",550009,DESEMPACADORA,13351029,Inspección Semanal,ESTADO BOTONES TABLERO DE MANDO ,si,"0,0625",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:37:12"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",550009,DESEMPACADORA,13351029,Inspección Semanal,ESTADO ELECTROVALVULAS,si,"0,0625",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:37:17"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",550009,DESEMPACADORA,13351029,Inspección Semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,0625",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:37:22"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",550009,DESEMPACADORA,13351029,Inspección Semanal,FUNCIONAMIENTO VENTILADORES DE VARIADORES,si,"0,0625",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:37:33"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",550009,DESEMPACADORA,13351029,Inspección Semanal,ESTADO DE MOTORES,si,"0,0625",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 10:37:39"
EQUIPOS PARA SERVICIOS INDUSTRIALES,689616,REDES HIDRAULICAS Y NEUMATICAS,13351052,Inspección semanal,sin especificar,si,1,si,si,si,si,si,Redes  de aire tiradas por el piso se sugiere tirar tubería.,GEISON ALEJANDRO CUADROS CARVAJAL,Jesús Andelfo Arias Arias,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/tVxsPmaclDAAXSbZznaY/pub/oIrKieH9u1YnLa6jmCKI.jpg,
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO DE SEGUIDORES DE LEVA,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"14/5/2024, 16:03:47"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO CHUMACERA DE EJE PPAL,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"14/5/2024, 16:03:54"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO DE RETENEDOR DE MOTO REDUCTOR PPAL,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"14/5/2024, 16:04:00"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO DE CORREA Y MOTOREDUCTOR DE ARRASTRE,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"14/5/2024, 16:04:07"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO RODILLOS DE ARRASTRE,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"14/5/2024, 16:04:15"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,BARRAS ESTABILIZADORAS DE MORDAZA HORIZONTAL,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"14/5/2024, 16:04:24"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,BUJES DE BARRA ESTABILIZADORA DE MORDAZA HORIZONTAL,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 6:30:01"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO RESORTE DE PISADORES DE MORDAZA HORIZONTAL,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 6:30:06"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO DE SILICONAS DE MORDAZAS,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 6:30:12"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO DE GUIAS DE FORMADOR DE CUELLO,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 6:30:18"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,"FUGAS DE AGUA, AIRE O ACEITE",si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 6:30:25"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO LUBRICONTROLES,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 6:29:55"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO DE FOTOCELDAS Y SENSORES INDUCTIVOS,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 6:29:46"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO DE PULSADORES TABLERO DE MANDO,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 6:29:37"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO ELECTROVALVULAS,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 6:29:25"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 6:29:12"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,FUNCIONAMIENTO VENTILADORES DE VARIADORES,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 6:28:56"
LINEA PARA EL LLENADO DE BOLSAS,710181,LLENADORA DE BOLSAS LINEA 7,13351065,Inspeccion Semanal,ESTADO DE MOTORES,si,"0,2222222222",si,,,,,CUMPLE,.,.,CUMPLE,"15/5/2024, 6:28:45"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13319965,Inspección Semanal,ESTADO PIÑON Y CARRETOS CARDANICOS,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 7:14:42"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13319965,Inspección Semanal,ESTADO CANALETA Y TEFLON GUIA DE CADENA,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 10:47:35"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13319965,Inspección Semanal,ESTADO CADENAS,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 10:30:19"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13319965,Inspección Semanal,ESTADO CUÑAS DE CARRETOS Y PIÑONES,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 7:15:05"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13319965,Inspección Semanal,ESTADO RETENEDORES REDUCTORES,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 7:15:15"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13319965,Inspección Semanal,ESTADO RODAMIENTOS MOTORES/REDCUTORES,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 10:30:38"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13319965,Inspección Semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 7:15:23"
EQUIPOS PARA  PREPARACION DE JARABE,69961750,COCINA 1,13351092,Inspecció semanal de cocina 1,sin especificar,si,1,si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 11:28:55"
TRATAMIENTO DE AGUA PARA ENVASADO Y LAVA,70963117,PLANTA DE OSMOSIS INVERSA,13351108,Inspeccion semanal.,sin especificar,,"0,2",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13351071,Inspección Semanal,ESTADO PIÑON Y CARRETOS CARDANICOS,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 7:15:31"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13351071,Inspección Semanal,ESTADO CANALETA Y TEFLON GUIA DE CADENA,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 10:47:25"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13351071,Inspección Semanal,ESTADO CADENAS,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 7:15:39"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13351071,Inspección Semanal,ESTADO CUÑAS DE CARRETOS Y PIÑONES,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 7:15:45"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13351071,Inspección Semanal,ESTADO RETENEDORES REDUCTORES,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 7:15:50"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13351071,Inspección Semanal,ESTADO RODAMIENTOS MOTORES/REDCUTORES,si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"18/5/2024, 10:30:48"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",829838,TRANSPORTADOR DE CAJAS,13351071,Inspección Semanal,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,1428571429",si,,,,,CUMPLE,.,.,CUMPLE,"16/5/2024, 7:16:46"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13319918,INSPECCION SEMANAL,ESTADO INSTRUMENTOS DE MEDICION,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:22:59"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13319918,INSPECCION SEMANAL,ESTADO TUBOS DEPURADORES,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:23:05"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13319918,INSPECCION SEMANAL,ESTADO CENTRADORES,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:23:11"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13319918,INSPECCION SEMANAL,ESTADO RETENEDORES DE PISTONES,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:23:23"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13319918,INSPECCION SEMANAL,ESTADO EJE SINFÍN,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:23:32"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13319918,INSPECCION SEMANAL,ESTADO GUIAS DE MANEJO,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:23:40"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13319918,INSPECCION SEMANAL,ESTADO FOTOCELDAS Y SENSORES,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:23:50"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13319918,INSPECCION SEMANAL,ESTADO ELECTROVALVULAS,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:23:56"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13319918,INSPECCION SEMANAL,LIMPIEZA Y ESTADO DE TABLERO (CONTACTORES),si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:24:02"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13319918,INSPECCION SEMANAL,FUNCIONAMIENTO VENTILADORES DE VARIADORES,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:24:09"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13319918,INSPECCION SEMANAL,ESTADO DE PULSADORES TABLERO DE MANDO,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:24:18"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13319918,INSPECCION SEMANAL,ESTADO O-RING DE SELLO DE LIQUIDO,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:24:24"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13319918,INSPECCION SEMANAL,ESTADO DE MOTORES,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:24:32"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",519543,LLENADORA DE BOTELLAS,13319918,INSPECCION SEMANAL,Estado del filtro MICROBIOLOGICO,si,"0,0714285714",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:24:42"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",538653,CAPSULADORA,13351026,Inspección semanal,ESTADO CADENA DE TRANSMISION,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:14:37"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",538653,CAPSULADORA,13351026,Inspección semanal,ESTADO CAPSULADORES,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:14:48"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",538653,CAPSULADORA,13351026,Inspección semanal,ESTADO CHUMACERAS,si,"0,0909090909",si,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",538653,CAPSULADORA,13351026,Inspección semanal,ESTADO COJINES,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:15:36"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",538653,CAPSULADORA,13351026,Inspección semanal,ESTADO CAJA ,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:15:47"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",538653,CAPSULADORA,13351026,Inspección semanal,ESTADO SENSORES,si,"0,0909090909",si,,,,,"Solicitud Sensor ultrasonico para control de velocidad capsuladora ya que presenta deterioro por desgaste.
Para tener reserva en caso de falla..",Hector Fabian Blanco Romero,Jesús Andelfo Arias Arias,https://storage.googleapis.com/glide-prod.appspot.com/uploads-v2/tVxsPmaclDAAXSbZznaY/pub/8JhgHNBlQDtDVbv0O1BF.jpg,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",538653,CAPSULADORA,13351026,Inspección semanal,ESTADO DE ELECTROVALVULAS,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:20:27"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",538653,CAPSULADORA,13351026,Inspección semanal,ESTADO DE BOTONES EN PANEL DE MANDO,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:20:40"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",538653,CAPSULADORA,13351026,Inspección semanal,LIMPIEZA DE TABLERO,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:21:04"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",538653,CAPSULADORA,13351026,Inspección semanal,FUNCIONAMIENTO VENTILADORES DE VARIADORES,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:21:12"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",538653,CAPSULADORA,13351026,Inspección semanal,ESTADO LUBRICONTROLES,si,"0,0909090909",si,,,,,CUMPLE,.,.,CUMPLE,"21/5/2024, 12:21:19"
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",560001,LAVADORA DE CAJAS,13351031,Inspeccion Semanal,"ESTADO DE PULSADORES, PILOTOS Y SELECTORES",,"0,1111111111",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",560001,LAVADORA DE CAJAS,13351031,Inspeccion Semanal,ESTADO FOTOCELDA DE ACUMULACION,,"0,1111111111",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",560001,LAVADORA DE CAJAS,13351031,Inspeccion Semanal,ESTADO DISYUNTORES Y CONTACTORES,,"0,1111111111",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",560001,LAVADORA DE CAJAS,13351031,Inspeccion Semanal,LIMPIEZA DE TABLERO,,"0,1111111111",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",560001,LAVADORA DE CAJAS,13351031,Inspeccion Semanal,ESTADO DE MOTORES,,"0,1111111111",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",560001,LAVADORA DE CAJAS,13351031,Inspeccion Semanal,ESTADO VALVULAS ,,"0,1111111111",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",560001,LAVADORA DE CAJAS,13351031,Inspeccion Semanal,ESTADO CHUMACERAS,,"0,1111111111",,,,,,,,,,
"LINEA DE ENVASADO  8,5ONZ, 12ONZ, 1.25 l",560001,LAVADORA DE CAJAS,13351031,Inspeccion Semanal,FUNCIONAMIENTO DE FLAUTAS,,"0,1111111111",,,,,,,,,,
